Order Date,Product Name,category,Region,Orders,Revenue,Profit,Expense
2022-08-08,Headphones,Accessories,North,2,178,31.46,146.54
2023-11-19,Printer,Office,East,8,5296,1234.81,4061.19
2023-06-28,Mouse,Accessories,North,4,4156,847.09,3308.91
2024-10-09,Printer,Office,North,1,624,106.92,517.08
2022-09-04,Smartphone,Electronics,West,4,3892,1052.72,2839.28
2024-07-18,Mouse,Accessories,South,9,1620,294.6,1325.4
2022-09-22,Mouse,Accessories,West,3,2250,301.97,1948.03
2024-07-31,Monitor,Accessories,West,2,1390,316.31,1073.69
2023-04-21,Camera,Electronics,South,5,5155,1325.16,3829.84
2022-07-09,Smartwatch,Electronics,North,5,1025,262.91,762.09
2024-07-31,Mouse,Accessories,South,3,1785,244.52,1540.48
2022-09-30,Smartwatch,Electronics,North,9,2952,605.85,2346.15
2024-12-25,Headphones,Accessories,East,1,773,181.52,591.48
2023-03-30,Tablet,Electronics,North,8,1640,361.48,1278.52
2023-10-02,Keyboard,Accessories,East,1,1017,69.33,947.67
2022-05-23,Headphones,Accessories,East,4,1964,349.91,1614.09
2023-04-05,Mouse,Accessories,North,3,2994,638.59,2355.41
2023-10-08,Printer,Office,East,9,8046,2210.33,5835.67
2022-05-22,Printer,Office,West,2,1874,271.5,1602.5
2023-08-19,Mouse,Accessories,North,8,6008,871.76,5136.24
2023-09-06,Camera,Electronics,East,8,7240,411.19,6828.81
2024-06-17,Monitor,Accessories,South,9,1188,348.31,839.69
2024-12-22,Headphones,Accessories,North,9,2997,163.34,2833.66
2023-02-02,Printer,Office,West,9,7524,2017.85,5506.15
2022-10-13,Monitor,Accessories,North,5,3625,268.73,3356.27
2024-03-31,Laptop,Electronics,East,8,6952,871.2,6080.8
2023-05-29,Camera,Electronics,North,9,1053,283.58,769.42
2024-12-21,Monitor,Accessories,North,9,6696,1224.22,5471.78
2024-10-09,Headphones,Accessories,North,2,1420,93.59,1326.41
2023-12-29,Camera,Electronics,West,9,9972,2566.01,7405.99
2022-11-28,Laptop,Electronics,South,8,3136,494.26,2641.74
2023-02-10,Camera,Electronics,West,3,225,20.52,204.48
2022-05-12,Mouse,Accessories,East,3,1662,375.04,1286.96
2024-05-03,Printer,Office,West,4,500,85.96,414.04
2022-08-02,Smartphone,Electronics,North,8,3168,747.33,2420.67
2023-12-31,Smartphone,Electronics,East,1,622,104.57,517.43
2022-04-03,Tablet,Electronics,North,3,1233,361.12,871.88
2024-01-19,Laptop,Electronics,West,3,573,116.14,456.86
2022-02-18,Tablet,Electronics,South,1,702,129.34,572.66
2024-05-14,Laptop,Electronics,South,8,4832,1261.06,3570.94
2023-01-17,Printer,Office,North,5,3765,670.8,3094.2
2024-05-05,Camera,Electronics,North,8,6928,1415.16,5512.84
2023-02-01,Headphones,Accessories,West,7,1624,436.13,1187.87
2023-04-01,Headphones,Accessories,North,1,68,10.39,57.61
2023-06-04,Mouse,Accessories,North,1,651,187.99,463.01
2024-09-16,Printer,Office,North,7,6293,718.49,5574.51
2023-02-16,Keyboard,Accessories,West,2,1068,85.71,982.29
2023-10-17,Keyboard,Accessories,North,1,381,26.69,354.31
2022-07-21,Printer,Office,South,2,2016,426.43,1589.57
2024-02-10,Headphones,Accessories,West,2,1224,340.67,883.33
2022-10-23,Monitor,Accessories,South,5,2180,400.01,1779.99
2024-09-12,Laptop,Electronics,North,9,2853,353.09,2499.91
2022-10-04,Mouse,Accessories,South,1,272,45.33,226.67
2022-03-14,Smartphone,Electronics,North,4,2640,183.23,2456.77
2024-04-26,Monitor,Accessories,North,2,488,129.02,358.98
2023-11-10,Printer,Office,South,8,9184,1795.93,7388.07
2024-04-12,Tablet,Electronics,North,5,280,23.98,256.02
2024-10-03,Keyboard,Accessories,East,3,2889,604.45,2284.55
2024-07-18,Laptop,Electronics,West,1,625,125.9,499.1
2024-04-16,Keyboard,Accessories,South,8,7056,538.48,6517.52
2023-07-11,Tablet,Electronics,West,8,3936,720.2,3215.8
2022-09-19,Smartwatch,Electronics,East,6,2472,363.38,2108.62
2022-06-19,Mouse,Accessories,West,5,855,67.57,787.43
2024-02-25,Mouse,Accessories,West,3,3480,560.39,2919.61
2023-03-07,Camera,Electronics,South,1,846,103.3,742.7
2022-03-09,Keyboard,Accessories,North,1,158,46.24,111.76
2022-12-31,Mouse,Accessories,South,9,3186,583.24,2602.76
2024-02-01,Mouse,Accessories,North,7,6972,969.43,6002.57
2024-04-15,Mouse,Accessories,East,5,1745,449.64,1295.36
2024-05-15,Laptop,Electronics,East,8,4256,372.95,3883.05
2022-04-14,Keyboard,Accessories,South,3,1674,499.63,1174.37
2024-09-25,Camera,Electronics,North,8,6488,1072.86,5415.14
2022-03-05,Tablet,Electronics,East,5,3530,803.86,2726.14
2022-09-03,Mouse,Accessories,North,2,632,87.45,544.55
2024-11-09,Monitor,Accessories,North,7,3675,236.8,3438.2
2023-09-12,Smartwatch,Electronics,West,6,5592,926.42,4665.58
2023-02-11,Keyboard,Accessories,East,6,6432,807.94,5624.06
2023-08-27,Camera,Electronics,East,3,3069,503.3,2565.7
2023-05-26,Keyboard,Accessories,North,7,2898,490.11,2407.89
2024-05-30,Tablet,Electronics,North,4,3960,632.76,3327.24
2024-07-31,Tablet,Electronics,South,3,1476,85.16,1390.84
2023-11-14,Printer,Office,East,2,1058,298.69,759.31
2023-11-27,Monitor,Accessories,South,5,1215,162.02,1052.98
2024-03-04,Camera,Electronics,North,3,204,20.43,183.57
2024-12-24,Tablet,Electronics,West,7,4137,221.66,3915.34
2022-05-21,Camera,Electronics,West,5,250,16.81,233.19
2022-09-14,Tablet,Electronics,West,5,1185,254.34,930.66
2024-03-12,Headphones,Accessories,South,2,1504,108.52,1395.48
2024-06-28,Keyboard,Accessories,West,6,6888,945.07,5942.93
2024-12-25,Smartphone,Electronics,West,3,3588,958.84,2629.16
2022-11-18,Laptop,Electronics,South,7,1477,367.22,1109.78
2022-10-22,Smartwatch,Electronics,East,8,1280,131.56,1148.44
2024-11-16,Tablet,Electronics,South,7,7161,630.76,6530.24
2023-03-13,Printer,Office,North,5,1850,346.4,1503.6
2023-12-27,Mouse,Accessories,East,3,3378,520.31,2857.69
2024-10-30,Laptop,Electronics,West,7,7672,2046.38,5625.62
2024-11-03,Tablet,Electronics,South,6,4254,938.66,3315.34
2024-11-19,Keyboard,Accessories,East,5,2285,279.9,2005.1
2024-04-29,Keyboard,Accessories,West,7,5775,680.6,5094.4
2022-10-21,Smartphone,Electronics,North,9,9360,910.35,8449.65
2023-01-25,Printer,Office,North,8,6936,1156.52,5779.48
2022-05-17,Camera,Electronics,East,9,5634,464.71,5169.29
2024-03-29,Smartphone,Electronics,North,4,2644,731.86,1912.14
2023-11-22,Headphones,Accessories,North,1,247,35.65,211.35
2023-09-24,Laptop,Electronics,East,7,1869,357.27,1511.73
2024-07-17,Smartwatch,Electronics,West,7,1988,430.59,1557.41
2023-06-17,Laptop,Electronics,West,4,1920,549.11,1370.89
2024-05-20,Headphones,Accessories,West,3,2577,196.37,2380.63
2024-06-10,Camera,Electronics,East,3,828,117.95,710.05
2022-01-31,Camera,Electronics,South,2,1580,403.76,1176.24
2023-09-13,Camera,Electronics,East,9,9009,1909.26,7099.74
2022-10-01,Smartphone,Electronics,East,9,7425,1580.86,5844.14
2024-12-24,Monitor,Accessories,West,5,2945,672.35,2272.65
2023-07-19,Mouse,Accessories,West,3,294,22.9,271.1
2024-05-17,Mouse,Accessories,South,5,5875,789.23,5085.77
2022-01-17,Smartwatch,Electronics,West,3,1308,197.6,1110.4
2024-01-10,Monitor,Accessories,South,4,2360,391.82,1968.18
2023-04-10,Smartwatch,Electronics,West,6,1008,245.45,762.55
2023-10-27,Smartwatch,Electronics,North,6,1344,338.4,1005.6
2022-01-12,Printer,Office,West,7,5635,1185.97,4449.03
2023-09-15,Mouse,Accessories,East,4,4088,1200.03,2887.97
2024-12-04,Camera,Electronics,South,8,2192,441.77,1750.23
2022-06-06,Keyboard,Accessories,South,8,1952,444.15,1507.85
2023-01-28,Smartphone,Electronics,East,7,3955,1144.76,2810.24
2023-06-24,Mouse,Accessories,South,8,5256,1118.16,4137.84
2022-12-28,Camera,Electronics,North,1,1163,115.09,1047.91
2022-09-24,Smartwatch,Electronics,North,9,5004,973.65,4030.35
2023-05-06,Mouse,Accessories,North,8,9128,1342.19,7785.81
2023-07-13,Laptop,Electronics,East,4,4700,576.34,4123.66
2022-01-05,Camera,Electronics,West,2,1686,146.39,1539.61
2024-08-03,Keyboard,Accessories,South,9,4572,279.54,4292.46
2023-08-21,Smartphone,Electronics,South,5,2510,515.12,1994.88
2023-06-04,Smartphone,Electronics,West,3,3117,829.09,2287.91
2024-05-12,Laptop,Electronics,West,1,380,94.35,285.65
2023-07-14,Monitor,Accessories,West,9,2889,604.19,2284.81
2024-11-08,Smartwatch,Electronics,East,9,3654,581.9,3072.1
2023-09-12,Printer,Office,East,6,5610,298.77,5311.23
2024-04-27,Smartphone,Electronics,South,1,668,99.4,568.6
2022-01-08,Smartphone,Electronics,South,7,3983,360.13,3622.87
2024-01-24,Keyboard,Accessories,South,1,1112,272.81,839.19
2022-06-20,Monitor,Accessories,North,9,4230,221.06,4008.94
2024-08-01,Tablet,Electronics,East,8,2968,530.3,2437.7
2022-01-10,Monitor,Accessories,West,5,4690,706.74,3983.26
2022-05-09,Camera,Electronics,West,6,4296,1240.31,3055.69
2023-12-19,Camera,Electronics,North,7,7203,523.52,6679.48
2022-11-20,Smartphone,Electronics,North,4,3640,695.31,2944.69
2022-11-11,Smartphone,Electronics,East,1,1131,304.62,826.38
2024-01-03,Camera,Electronics,West,9,3627,797.53,2829.47
2023-08-11,Mouse,Accessories,South,8,7968,1249.98,6718.02
2022-11-23,Headphones,Accessories,South,3,3546,490.28,3055.72
2024-03-01,Tablet,Electronics,South,5,2270,546.56,1723.44
2023-07-07,Keyboard,Accessories,West,2,1354,136.91,1217.09
2023-04-20,Headphones,Accessories,West,7,6811,1423.57,5387.43
2022-02-09,Smartwatch,Electronics,East,3,1410,232.65,1177.35
2022-10-17,Keyboard,Accessories,North,2,1170,249.99,920.01
2023-08-04,Laptop,Electronics,East,7,4739,740.74,3998.26
2023-12-01,Mouse,Accessories,South,9,7866,1554.38,6311.62
2022-07-31,Monitor,Accessories,East,5,3645,388.31,3256.69
2023-02-24,Headphones,Accessories,East,6,5358,568.34,4789.66
2024-05-18,Camera,Electronics,North,5,1775,486.37,1288.63
2023-05-19,Headphones,Accessories,South,9,4905,1351.25,3553.75
2022-09-29,Mouse,Accessories,East,6,4260,372.33,3887.67
2024-09-03,Printer,Office,East,2,1632,292.78,1339.22
2023-03-12,Smartwatch,Electronics,East,6,3324,466.78,2857.22
2023-07-17,Camera,Electronics,West,5,4590,347.14,4242.86
2022-04-14,Laptop,Electronics,East,9,8496,2182.42,6313.58
2022-06-16,Printer,Office,North,6,6444,518.79,5925.21
2022-03-14,Camera,Electronics,North,1,812,51.13,760.87
2023-07-15,Monitor,Accessories,West,6,1764,465.93,1298.07
2024-05-13,Printer,Office,West,1,1012,172.67,839.33
2023-05-03,Keyboard,Accessories,South,2,836,47.07,788.93
2023-12-29,Smartwatch,Electronics,East,1,723,115.26,607.74
2022-12-05,Headphones,Accessories,North,6,5628,1033.15,4594.85
2024-09-26,Laptop,Electronics,North,5,1660,283.14,1376.86
2023-03-28,Headphones,Accessories,West,3,2295,244.83,2050.17
2024-04-19,Printer,Office,East,2,2190,477.8,1712.2
2024-10-11,Tablet,Electronics,East,7,3500,919.35,2580.65
2022-04-23,Headphones,Accessories,West,2,1098,239.92,858.08
2023-06-01,Mouse,Accessories,North,5,945,194.03,750.97
2022-02-19,Mouse,Accessories,West,6,5622,1382.67,4239.33
2023-07-13,Camera,Electronics,East,3,2325,309.49,2015.51
2022-08-03,Keyboard,Accessories,South,1,1157,252.08,904.92
2024-01-30,Printer,Office,West,3,531,126.24,404.76
2023-07-23,Tablet,Electronics,West,2,1760,278.09,1481.91
2023-11-12,Smartwatch,Electronics,North,1,371,108.58,262.42
2024-10-15,Smartphone,Electronics,East,4,1896,191.7,1704.3
2023-08-09,Smartwatch,Electronics,South,2,514,106.75,407.25
2022-08-18,Monitor,Accessories,West,7,1876,129.25,1746.75
2023-08-19,Camera,Electronics,East,6,1182,236.12,945.88
2022-03-14,Smartphone,Electronics,North,5,4255,961.41,3293.59
2022-09-15,Monitor,Accessories,North,9,1341,150.7,1190.3
2022-09-23,Keyboard,Accessories,North,1,644,49.25,594.75
2024-05-17,Monitor,Accessories,South,3,1827,94.4,1732.6
2024-10-27,Camera,Electronics,North,1,930,136.16,793.84
2022-02-15,Camera,Electronics,South,4,528,152.8,375.2
2022-02-23,Monitor,Accessories,South,6,4236,739.22,3496.78
2023-01-14,Headphones,Accessories,North,4,1664,190.82,1473.18
2023-01-12,Smartwatch,Electronics,North,3,2727,554.46,2172.54
2022-02-08,Smartwatch,Electronics,North,2,522,52.73,469.27
2024-12-06,Mouse,Accessories,West,7,8288,1945.03,6342.97
2024-03-12,Laptop,Electronics,West,9,1062,73.58,988.42
2023-10-01,Smartphone,Electronics,East,3,1140,226.52,913.48
2024-04-12,Keyboard,Accessories,East,8,3488,712.24,2775.76
2023-12-22,Tablet,Electronics,North,8,5920,1436.7,4483.3
2024-03-06,Monitor,Accessories,North,9,3096,362.89,2733.11
2024-05-02,Monitor,Accessories,South,5,3490,205.04,3284.96
2022-04-02,Smartwatch,Electronics,South,6,4374,702.62,3671.38
2024-02-11,Smartphone,Electronics,South,6,3366,541.86,2824.14
2024-04-02,Printer,Office,East,6,822,231.62,590.38
2024-11-27,Monitor,Accessories,North,2,340,39.12,300.88
2022-08-30,Mouse,Accessories,East,1,763,217.94,545.06
2022-07-15,Headphones,Accessories,West,4,3408,856.98,2551.02
2022-02-21,Tablet,Electronics,West,7,2282,537.71,1744.29
2023-09-14,Camera,Electronics,South,7,4151,1047.43,3103.57
2024-04-08,Laptop,Electronics,North,7,6279,1689.55,4589.45
2023-10-24,Monitor,Accessories,North,3,474,83.32,390.68
2023-04-16,Monitor,Accessories,West,5,680,176.44,503.56
2023-10-15,Headphones,Accessories,West,9,8496,1721.6,6774.4
2023-08-20,Keyboard,Accessories,South,7,7826,714.68,7111.32
2023-10-24,Mouse,Accessories,South,6,4014,717.44,3296.56
2024-07-26,Laptop,Electronics,East,1,687,62.82,624.18
2024-10-31,Smartwatch,Electronics,South,3,2943,234.27,2708.73
2022-04-28,Printer,Office,East,7,5649,660.37,4988.63
2024-08-15,Tablet,Electronics,North,8,3296,623.67,2672.33
2024-09-28,Headphones,Accessories,North,3,1137,173.92,963.08
2024-07-18,Smartphone,Electronics,North,2,380,101.7,278.3
2022-10-22,Laptop,Electronics,West,5,4405,1247.86,3157.14
2022-11-01,Tablet,Electronics,East,1,120,9.43,110.57
2023-06-13,Printer,Office,East,1,1176,182.07,993.93
2023-02-20,Camera,Electronics,South,3,1770,366.58,1403.42
2023-05-20,Camera,Electronics,South,6,4302,965.02,3336.98
2023-12-19,Camera,Electronics,North,3,2988,362.68,2625.32
2024-06-17,Headphones,Accessories,East,3,3033,458.41,2574.59
2023-07-14,Mouse,Accessories,South,9,6363,1752.65,4610.35
2022-07-04,Tablet,Electronics,West,6,3402,501.29,2900.71
2022-03-23,Keyboard,Accessories,South,4,3496,1032.81,2463.19
2022-11-19,Monitor,Accessories,East,4,1080,204.95,875.05
2022-02-28,Headphones,Accessories,East,6,1530,218.99,1311.01
2023-09-11,Keyboard,Accessories,West,4,3568,764.2,2803.8
2022-11-13,Smartphone,Electronics,West,1,954,48.97,905.03
2024-03-17,Camera,Electronics,West,4,1196,223.66,972.34
2022-02-13,Smartwatch,Electronics,North,4,2136,217.47,1918.53
2024-07-13,Printer,Office,South,9,8496,2316.03,6179.97
2024-05-07,Laptop,Electronics,West,7,7280,1450.82,5829.18
2022-09-24,Smartwatch,Electronics,South,5,4935,625.39,4309.61
2024-08-12,Tablet,Electronics,South,8,9056,872.48,8183.52
2023-01-06,Smartwatch,Electronics,South,1,563,46.96,516.04
2022-03-03,Printer,Office,South,2,1570,247.7,1322.3
2022-03-02,Camera,Electronics,North,3,2181,517.02,1663.98
2024-09-25,Mouse,Accessories,North,4,3808,442.33,3365.67
2022-12-06,Keyboard,Accessories,West,7,6552,635.09,5916.91
2023-06-18,Laptop,Electronics,South,8,6544,1086.29,5457.71
2023-11-21,Mouse,Accessories,West,3,2631,157.19,2473.81
2023-03-31,Monitor,Accessories,West,9,945,94.75,850.25
2024-06-11,Monitor,Accessories,West,2,760,192.42,567.58
2023-04-25,Monitor,Accessories,North,4,1392,394.48,997.52
2022-12-17,Smartwatch,Electronics,East,3,1242,206.74,1035.26
2024-07-05,Laptop,Electronics,East,3,3183,868.73,2314.27
2023-04-07,Monitor,Accessories,West,5,4260,229.77,4030.23
2022-07-26,Smartphone,Electronics,West,1,1041,132.46,908.54
2022-05-18,Smartwatch,Electronics,East,3,1692,348.81,1343.19
2022-03-15,Camera,Electronics,North,4,1728,403.06,1324.94
2023-10-13,Camera,Electronics,South,4,4484,893.27,3590.73
2024-06-19,Smartphone,Electronics,East,7,4123,750.05,3372.95
2024-11-03,Mouse,Accessories,East,2,2372,392.07,1979.93
2023-04-16,Smartphone,Electronics,East,7,5201,745.2,4455.8
2024-09-27,Mouse,Accessories,South,5,3100,695.28,2404.72
2022-07-12,Smartwatch,Electronics,East,6,5292,1105.95,4186.05
2023-03-06,Tablet,Electronics,South,6,5952,971.53,4980.47
2023-01-10,Smartphone,Electronics,East,4,1932,472.91,1459.09
2023-10-05,Tablet,Electronics,West,6,3486,1011.74,2474.26
2024-05-25,Tablet,Electronics,West,2,1708,441.43,1266.57
2024-09-12,Monitor,Accessories,South,4,4324,288.12,4035.88
2024-07-30,Laptop,Electronics,South,4,2708,302.14,2405.86
2022-03-29,Printer,Office,West,8,7944,1142.83,6801.17
2023-04-10,Camera,Electronics,East,3,684,39.33,644.67
2023-01-01,Printer,Office,West,9,5904,1440.45,4463.55
2024-03-20,Printer,Office,South,5,4970,1080.12,3889.88
2024-02-02,Headphones,Accessories,West,2,2288,234.97,2053.03
2023-07-18,Smartphone,Electronics,East,6,4662,350.79,4311.21
2022-02-25,Mouse,Accessories,East,4,2532,404.96,2127.04
2024-12-19,Tablet,Electronics,South,8,9328,1008.6,8319.4
2022-02-05,Printer,Office,North,1,686,86.18,599.82
2024-02-29,Smartwatch,Electronics,South,6,1290,343.35,946.65
2022-08-26,Printer,Office,West,5,1205,235.19,969.81
2024-09-17,Headphones,Accessories,South,7,7966,1313.56,6652.44
2022-08-14,Camera,Electronics,North,7,1085,130.72,954.28
2024-08-29,Monitor,Accessories,West,9,6633,1239.11,5393.89
2024-11-21,Laptop,Electronics,North,7,5096,971.5,4124.5
2022-07-20,Tablet,Electronics,East,4,4120,710.07,3409.93
2022-08-15,Monitor,Accessories,West,3,1479,207.58,1271.42
2024-04-09,Smartphone,Electronics,West,7,1652,397.49,1254.51
2022-07-07,Laptop,Electronics,South,1,1028,240.61,787.39
2023-05-01,Monitor,Accessories,East,4,4580,655.14,3924.86
2024-01-28,Monitor,Accessories,South,8,2152,196.53,1955.47
2022-07-04,Monitor,Accessories,South,6,4566,866.13,3699.87
2024-04-06,Headphones,Accessories,East,3,2244,301.53,1942.47
2024-02-01,Mouse,Accessories,West,4,1344,140.52,1203.48
2023-10-01,Printer,Office,South,6,2622,131.53,2490.47
2022-12-03,Smartphone,Electronics,South,1,325,46.84,278.16
2024-12-17,Keyboard,Accessories,West,1,960,95.88,864.12
2023-11-30,Smartphone,Electronics,North,7,2639,268.88,2370.12
2024-06-05,Printer,Office,South,5,1025,246.15,778.85
2022-01-13,Monitor,Accessories,West,2,1924,434.86,1489.14
2023-08-29,Smartphone,Electronics,North,2,1660,362.88,1297.12
2022-05-23,Printer,Office,North,1,985,105.09,879.91
2024-07-14,Keyboard,Accessories,North,5,2600,537.11,2062.89
2024-10-21,Camera,Electronics,West,4,2792,725.35,2066.65
2024-08-31,Headphones,Accessories,North,2,378,87.37,290.63
2022-04-17,Camera,Electronics,West,8,968,271.61,696.39
2024-05-12,Smartwatch,Electronics,North,3,564,108.35,455.65
2023-01-25,Laptop,Electronics,South,5,2365,667.61,1697.39
2024-04-01,Smartphone,Electronics,West,6,3252,834.84,2417.16
2024-05-05,Camera,Electronics,North,1,276,42.68,233.32
2024-05-20,Mouse,Accessories,West,3,3408,205.76,3202.24
2022-10-20,Laptop,Electronics,East,6,1398,180.88,1217.12
2022-02-27,Keyboard,Accessories,North,4,904,108.85,795.15
2023-12-01,Keyboard,Accessories,South,1,1178,161.06,1016.94
2022-07-29,Headphones,Accessories,West,3,2535,292.19,2242.81
2023-04-17,Tablet,Electronics,West,1,496,146.92,349.08
2024-06-30,Smartphone,Electronics,West,4,3888,284.17,3603.83
2024-03-12,Tablet,Electronics,East,7,4921,798.16,4122.84
2024-07-04,Smartwatch,Electronics,West,8,4472,290.79,4181.21
2023-04-09,Tablet,Electronics,North,3,603,153.37,449.63
2023-03-10,Headphones,Accessories,West,9,1899,501.4,1397.6
2023-01-03,Printer,Office,North,4,544,67.84,476.16
2022-05-29,Monitor,Accessories,North,9,6471,1844.59,4626.41
2023-03-22,Keyboard,Accessories,North,1,677,54.14,622.86
2022-09-07,Laptop,Electronics,South,4,1372,302.58,1069.42
2024-06-08,Keyboard,Accessories,North,9,7542,1477.49,6064.51
2023-04-16,Monitor,Accessories,West,1,924,125.65,798.35
2022-07-11,Smartphone,Electronics,East,5,3940,755.11,3184.89
2024-10-05,Tablet,Electronics,West,2,374,49.26,324.74
2023-03-19,Printer,Office,North,5,1800,252.69,1547.31
2022-12-26,Monitor,Accessories,West,5,3170,868.34,2301.66
2024-08-17,Headphones,Accessories,North,7,5362,1029.47,4332.53
2023-11-05,Monitor,Accessories,East,9,5976,1747.57,4228.43
2023-07-06,Keyboard,Accessories,North,9,8514,1400.4,7113.6
2023-11-25,Laptop,Electronics,South,1,810,157.47,652.53
2022-01-08,Mouse,Accessories,South,1,71,12.02,58.98
2022-06-15,Laptop,Electronics,North,1,651,57.94,593.06
2022-03-13,Monitor,Accessories,North,3,1245,119.11,1125.89
2023-11-06,Monitor,Accessories,West,1,464,58.38,405.62
2023-02-11,Monitor,Accessories,North,5,5155,356.43,4798.57
2023-12-11,Smartphone,Electronics,East,5,5175,786.27,4388.73
2022-01-13,Smartphone,Electronics,East,2,1668,470.42,1197.58
2024-09-30,Printer,Office,East,3,1872,532.81,1339.19
2023-01-16,Laptop,Electronics,North,3,513,132.56,380.44
2024-04-05,Printer,Office,West,2,2276,366.5,1909.5
2024-01-02,Mouse,Accessories,West,4,3428,305.79,3122.21
2024-03-02,Keyboard,Accessories,East,2,1640,176.87,1463.13
2024-05-25,Camera,Electronics,East,7,7077,1921.73,5155.27
